fips,county,state,abbr
31113,logan_county,nebraska,ne
31115,loup_county,nebraska,ne
31117,mcpherson_county,nebraska,ne
31119,madison_county,nebraska,ne
31121,merrick_county,nebraska,ne
31123,morrill_county,nebraska,ne
31125,nance_county,nebraska,ne
31127,nemaha_county,nebraska,ne
31129,nuckolls_county,nebraska,ne
31131,otoe_county,nebraska,ne
31133,pawnee_county,nebraska,ne
31135,perkins_county,nebraska,ne
31137,phelps_county,nebraska,ne
31139,pierce_county,nebraska,ne
31141,platte_county,nebraska,ne
31143,polk_county,nebraska,ne
31145,red_willow_county,nebraska,ne
31147,richardson_county,nebraska,ne
31149,rock_county,nebraska,ne
31151,saline_county,nebraska,ne
31153,sarpy_county,nebraska,ne
31155,saunders_county,nebraska,ne
31157,scotts_bluff_county,nebraska,ne
31159,seward_county,nebraska,ne
31161,sheridan_county,nebraska,ne
31163,sherman_county,nebraska,ne
31165,sioux_county,nebraska,ne
31167,stanton_county,nebraska,ne
31169,thayer_county,nebraska,ne
31171,thomas_county,nebraska,ne
31173,thurston_county,nebraska,ne
31175,valley_county,nebraska,ne
31177,washington_county,nebraska,ne
31179,wayne_county,nebraska,ne
31181,webster_county,nebraska,ne
31183,wheeler_county,nebraska,ne
31185,york_county,nebraska,ne
32000,nevada,nevada,nv
32001,churchill_county,nevada,nv
32003,clark_county,nevada,nv
32005,douglas_county,nevada,nv
32007,elko_county,nevada,nv
32009,esmeralda_county,nevada,nv
32011,eureka_county,nevada,nv
32013,humboldt_county,nevada,nv
32015,lander_county,nevada,nv
32017,lincoln_county,nevada,nv
32019,lyon_county,nevada,nv
32021,mineral_county,nevada,nv
32023,nye_county,nevada,nv
32027,pershing_county,nevada,nv
32029,storey_county,nevada,nv
32031,washoe_county,nevada,nv
32033,white_pine_county,nevada,nv
32510,carson_city,nevada,nv
33000,new_hampshire,new_hampshire,nh
33001,belknap_county,new_hampshire,nh
33003,carroll_county,new_hampshire,nh
33005,cheshire_county,new_hampshire,nh
33007,coos_county,new_hampshire,nh
33009,grafton_county,new_hampshire,nh
33011,hillsborough_county,new_hampshire,nh
33013,merrimack_county,new_hampshire,nh
33015,rockingham_county,new_hampshire,nh
33017,strafford_county,new_hampshire,nh
33019,sullivan_county,new_hampshire,nh
34000,new_jersey,new_jersey,nj
34001,atlantic_county,new_jersey,nj
34003,bergen_county,new_jersey,nj
34005,burlington_county,new_jersey,nj
34007,camden_county,new_jersey,nj
34009,cape_may_county,new_jersey,nj
34011,cumberland_county,new_jersey,nj
34013,essex_county,new_jersey,nj
34015,gloucester_county,new_jersey,nj
34017,hudson_county,new_jersey,nj
34019,hunterdon_county,new_jersey,nj
34021,mercer_county,new_jersey,nj
34023,middlesex_county,new_jersey,nj
34025,monmouth_county,new_jersey,nj
34027,morris_county,new_jersey,nj
34029,ocean_county,new_jersey,nj
34031,passaic_county,new_jersey,nj
34033,salem_county,new_jersey,nj
34035,somerset_county,new_jersey,nj
34037,sussex_county,new_jersey,nj
34039,union_county,new_jersey,nj
34041,warren_county,new_jersey,nj
35000,new_mexico,new_mexico,nm
35001,bernalillo_county,new_mexico,nm
35003,catron_county,new_mexico,nm
35005,chaves_county,new_mexico,nm
35006,cibola_county,new_mexico,nm
35007,colfax_county,new_mexico,nm
35009,curry_county,new_mexico,nm
35011,debaca_county,new_mexico,nm
35013,dona_ana_county,new_mexico,nm
35015,eddy_county,new_mexico,nm
35017,grant_county,new_mexico,nm
35019,guadalupe_county,new_mexico,nm
35021,harding_county,new_mexico,nm
35023,hidalgo_county,new_mexico,nm
35025,lea_county,new_mexico,nm
35027,lincoln_county,new_mexico,nm
35028,los_alamos_county,new_mexico,nm
35029,luna_county,new_mexico,nm
35031,mckinley_county,new_mexico,nm
35033,mora_county,new_mexico,nm
35035,otero_county,new_mexico,nm
35037,quay_county,new_mexico,nm
35039,rio_arriba_county,new_mexico,nm
35041,roosevelt_county,new_mexico,nm
35043,sandoval_county,new_mexico,nm
35045,san_juan_county,new_mexico,nm
35047,san_miguel_county,new_mexico,nm
35049,santa_fe_county,new_mexico,nm
35051,sierra_county,new_mexico,nm
35053,socorro_county,new_mexico,nm
35055,taos_county,new_mexico,nm
35057,torrance_county,new_mexico,nm
35059,union_county,new_mexico,nm
35061,valencia_county,new_mexico,nm
36000,new_york,new_york,ny
36001,albany_county,new_york,ny
36003,allegany_county,new_york,ny
36005,bronx_county,new_york,ny
36007,broome_county,new_york,ny
36009,cattaraugus_county,new_york,ny
36011,cayuga_county,new_york,ny
36013,chautauqua_county,new_york,ny
36015,chemung_county,new_york,ny
36017,chenango_county,new_york,ny
36019,clinton_county,new_york,ny
36021,columbia_county,new_york,ny
36023,cortland_county,new_york,ny
36025,delaware_county,new_york,ny
36027,dutchess_county,new_york,ny
36029,erie_county,new_york,ny
36031,essex_county,new_york,ny
36033,franklin_county,new_york,ny
36035,fulton_county,new_york,ny
36037,genesee_county,new_york,ny
36039,greene_county,new_york,ny
36041,hamilton_county,new_york,ny
36043,herkimer_county,new_york,ny
36045,jefferson_county,new_york,ny
36047,kings_county,new_york,ny
36049,lewis_county,new_york,ny
36051,livingston_county,new_york,ny
36053,madison_county,new_york,ny
36055,monroe_county,new_york,ny
36057,montgomery_county,new_york,ny
36059,nassau_county,new_york,ny
36061,new_york_county,new_york,ny
36063,niagara_county,new_york,ny
36065,oneida_county,new_york,ny
36067,onondaga_county,new_york,ny
36069,ontario_county,new_york,ny
36071,orange_county,new_york,ny
36073,orleans_county,new_york,ny
36075,oswego_county,new_york,ny
36077,otsego_county,new_york,ny
36079,putnam_county,new_york,ny
36081,queens_county,new_york,ny
36083,rensselaer_county,new_york,ny
36085,richmond_county,new_york,ny
36087,rockland_county,new_york,ny
36089,st._lawrence_county,new_york,ny
36091,saratoga_county,new_york,ny
36093,schenectady_county,new_york,ny
36095,schoharie_county,new_york,ny
36097,schuyler_county,new_york,ny
36099,seneca_county,new_york,ny
36101,steuben_county,new_york,ny
36103,suffolk_county,new_york,ny
36105,sullivan_county,new_york,ny
36107,tioga_county,new_york,ny
36109,tompkins_county,new_york,ny
36111,ulster_county,new_york,ny
36113,warren_county,new_york,ny
36115,washington_county,new_york,ny
36117,wayne_county,new_york,ny
36119,westchester_county,new_york,ny
36121,wyoming_county,new_york,ny
36123,yates_county,new_york,ny
37000,north_carolina,north_carolina,nc
37001,alamance_county,north_carolina,nc
37003,alexander_county,north_carolina,nc
37005,alleghany_county,north_carolina,nc
37007,anson_county,north_carolina,nc
37009,ashe_county,north_carolina,nc
37011,avery_county,north_carolina,nc
37013,beaufort_county,north_carolina,nc
37015,bertie_county,north_carolina,nc
37017,bladen_county,north_carolina,nc
37019,brunswick_county,north_carolina,nc
37021,buncombe_county,north_carolina,nc
37023,burke_county,north_carolina,nc
37025,cabarrus_county,north_carolina,nc
37027,caldwell_county,north_carolina,nc
37029,camden_county,north_carolina,nc
37031,carteret_county,north_carolina,nc
37033,caswell_county,north_carolina,nc
37035,catawba_county,north_carolina,nc
37037,chatham_county,north_carolina,nc
37039,cherokee_county,north_carolina,nc
37041,chowan_county,north_carolina,nc
37043,clay_county,north_carolina,nc
37045,cleveland_county,north_carolina,nc
37047,columbus_county,north_carolina,nc
37049,craven_county,north_carolina,nc
37051,cumberland_county,north_carolina,nc
37053,currituck_county,north_carolina,nc
37055,dare_county,north_carolina,nc
37057,davidson_county,north_carolina,nc
37059,davie_county,north_carolina,nc
37061,duplin_county,north_carolina,nc
37063,durham_county,north_carolina,nc
37065,edgecombe_county,north_carolina,nc
37067,forsyth_county,north_carolina,nc
37069,franklin_county,north_carolina,nc
37071,gaston_county,north_carolina,nc
37073,gates_county,north_carolina,nc
37075,graham_county,north_carolina,nc
37077,granville_county,north_carolina,nc
37079,greene_county,north_carolina,nc
37081,guilford_county,north_carolina,nc
37083,halifax_county,north_carolina,nc
37085,harnett_county,north_carolina,nc
37087,haywood_county,north_carolina,nc
37089,henderson_county,north_carolina,nc
37091,hertford_county,north_carolina,nc
37093,hoke_county,north_carolina,nc
37095,hyde_county,north_carolina,nc
37097,iredell_county,north_carolina,nc
37099,jackson_county,north_carolina,nc
37101,johnston_county,north_carolina,nc
37103,jones_county,north_carolina,nc
37105,lee_county,north_carolina,nc
37107,lenoir_county,north_carolina,nc
37109,lincoln_county,north_carolina,nc
37111,mcdowell_county,north_carolina,nc
37113,macon_county,north_carolina,nc
37115,madison_county,north_carolina,nc
37117,martin_county,north_carolina,nc
37119,mecklenburg_county,north_carolina,nc
37121,mitchell_county,north_carolina,nc
37123,montgomery_county,north_carolina,nc
37125,moore_county,north_carolina,nc
37127,nash_county,north_carolina,nc
37129,new_hanover_county,north_carolina,nc
37131,northampton_county,north_carolina,nc
37133,onslow_county,north_carolina,nc
37135,orange_county,north_carolina,nc
37137,pamlico_county,north_carolina,nc
37139,pasquotank_county,north_carolina,nc
37141,pender_county,north_carolina,nc
37143,perquimans_county,north_carolina,nc
37145,person_county,north_carolina,nc
37147,pitt_county,north_carolina,nc
37149,polk_county,north_carolina,nc
37151,randolph_county,north_carolina,nc
37153,richmond_county,north_carolina,nc
37155,robeson_county,north_carolina,nc
37157,rockingham_county,north_carolina,nc
37159,rowan_county,north_carolina,nc
37161,rutherford_county,north_carolina,nc
37163,sampson_county,north_carolina,nc
37165,scotland_county,north_carolina,nc
37167,stanly_county,north_carolina,nc
37169,stokes_county,north_carolina,nc
37171,surry_county,north_carolina,nc
37173,swain_county,north_carolina,nc
37175,transylvania_county,north_carolina,nc
37177,tyrrell_county,north_carolina,nc
37179,union_county,north_carolina,nc
37181,vance_county,north_carolina,nc
37183,wake_county,north_carolina,nc
37185,warren_county,north_carolina,nc
37187,washington_county,north_carolina,nc
37189,watauga_county,north_carolina,nc
37191,wayne_county,north_carolina,nc
37193,wilkes_county,north_carolina,nc
37195,wilson_county,north_carolina,nc
37197,yadkin_county,north_carolina,nc
37199,yancey_county,north_carolina,nc
38000,north_dakota,north_dakota,nd
38001,adams_county,north_dakota,nd
38003,barnes_county,north_dakota,nd
38005,benson_county,north_dakota,nd
38007,billings_county,north_dakota,nd
38009,bottineau_county,north_dakota,nd
38011,bowman_county,north_dakota,nd
38013,burke_county,north_dakota,nd
38015,burleigh_county,north_dakota,nd
38017,cass_county,north_dakota,nd
38019,cavalier_county,north_dakota,nd
38021,dickey_county,north_dakota,nd
38023,divide_county,north_dakota,nd
38025,dunn_county,north_dakota,nd
38027,eddy_county,north_dakota,nd
38029,emmons_county,north_dakota,nd
38031,foster_county,north_dakota,nd
38033,golden_valley_county,north_dakota,nd
38035,grand_forks_county,north_dakota,nd
38037,grant_county,north_dakota,nd
38039,griggs_county,north_dakota,nd
38041,hettinger_county,north_dakota,nd
38043,kidder_county,north_dakota,nd
38045,lamoure_county,north_dakota,nd
38047,logan_county,north_dakota,nd
38049,mchenry_county,north_dakota,nd
38051,mcintosh_county,north_dakota,nd
38053,mckenzie_county,north_dakota,nd
38055,mclean_county,north_dakota,nd
38057,mercer_county,north_dakota,nd
38059,morton_county,north_dakota,nd
38061,mountrail_county,north_dakota,nd
38063,nelson_county,north_dakota,nd
38065,oliver_county,north_dakota,nd
38067,pembina_county,north_dakota,nd
38069,pierce_county,north_dakota,nd
38071,ramsey_county,north_dakota,nd
38073,ransom_county,north_dakota,nd
38075,renville_county,north_dakota,nd
38077,richland_county,north_dakota,nd
38079,rolette_county,north_dakota,nd
38081,sargent_county,north_dakota,nd
38083,sheridan_county,north_dakota,nd
38085,sioux_county,north_dakota,nd
38087,slope_county,north_dakota,nd
38089,stark_county,north_dakota,nd
38091,steele_county,north_dakota,nd
38093,stutsman_county,north_dakota,nd
38095,towner_county,north_dakota,nd
38097,traill_county,north_dakota,nd
38099,walsh_county,north_dakota,nd
38101,ward_county,north_dakota,nd
38103,wells_county,north_dakota,nd
38105,williams_county,north_dakota,nd
39000,ohio,ohio,oh
39001,adams_county,ohio,oh
39003,allen_county,ohio,oh
39005,ashland_county,ohio,oh
39007,ashtabula_county,ohio,oh
39009,athens_county,ohio,oh
39011,auglaize_county,ohio,oh
39013,belmont_county,ohio,oh
39015,brown_county,ohio,oh
39017,butler_county,ohio,oh
39019,carroll_county,ohio,oh
39021,champaign_county,ohio,oh
39023,clark_county,ohio,oh
39025,clermont_county,ohio,oh
39027,clinton_county,ohio,oh
39029,columbiana_county,ohio,oh
39031,coshocton_county,ohio,oh
39033,crawford_county,ohio,oh
39035,cuyahoga_county,ohio,oh
39037,darke_county,ohio,oh
39039,defiance_county,ohio,oh
39041,delaware_county,ohio,oh
39043,erie_county,ohio,oh
39045,fairfield_county,ohio,oh
39047,fayette_county,ohio,oh
39049,franklin_county,ohio,oh
39051,fulton_county,ohio,oh
39053,gallia_county,ohio,oh
39055,geauga_county,ohio,oh
39057,greene_county,ohio,oh
39059,guernsey_county,ohio,oh
39061,hamilton_county,ohio,oh
39063,hancock_county,ohio,oh
39065,hardin_county,ohio,oh
39067,harrison_county,ohio,oh
39069,henry_county,ohio,oh
39071,highland_county,ohio,oh
39073,hocking_county,ohio,oh
39075,holmes_county,ohio,oh
39077,huron_county,ohio,oh
39079,jackson_county,ohio,oh
39081,jefferson_county,ohio,oh
39083,knox_county,ohio,oh
39085,lake_county,ohio,oh
39087,lawrence_county,ohio,oh
39089,licking_county,ohio,oh
39091,logan_county,ohio,oh
39093,lorain_county,ohio,oh
39095,lucas_county,ohio,oh
39097,madison_county,ohio,oh
39099,mahoning_county,ohio,oh
39101,marion_county,ohio,oh
39103,medina_county,ohio,oh
39105,meigs_county,ohio,oh
39107,mercer_county,ohio,oh
39109,miami_county,ohio,oh
39111,monroe_county,ohio,oh
39113,montgomery_county,ohio,oh
39115,morgan_county,ohio,oh
39117,morrow_county,ohio,oh
39119,muskingum_county,ohio,oh
39121,noble_county,ohio,oh
39123,ottawa_county,ohio,oh
39125,paulding_county,ohio,oh
39127,perry_county,ohio,oh
39129,pickaway_county,ohio,oh
39131,pike_county,ohio,oh
39133,portage_county,ohio,oh
39135,preble_county,ohio,oh
39137,putnam_county,ohio,oh
39139,richland_county,ohio,oh
39141,ross_county,ohio,oh
39143,sandusky_county,ohio,oh
39145,scioto_county,ohio,oh
39147,seneca_county,ohio,oh
39149,shelby_county,ohio,oh
39151,stark_county,ohio,oh
39153,summit_county,ohio,oh
39155,trumbull_county,ohio,oh
39157,tuscarawas_county,ohio,oh
39159,union_county,ohio,oh
39161,van_wert_county,ohio,oh
39163,vinton_county,ohio,oh
39165,warren_county,ohio,oh
39167,washington_county,ohio,oh
39169,wayne_county,ohio,oh
39171,williams_county,ohio,oh
39173,wood_county,ohio,oh
39175,wyandot_county,ohio,oh
40000,oklahoma,oklahoma,ok
40001,adair_county,oklahoma,ok
40003,alfalfa_county,oklahoma,ok
40005,atoka_county,oklahoma,ok
40007,beaver_county,oklahoma,ok
40009,beckham_county,oklahoma,ok
40011,blaine_county,oklahoma,ok
40013,bryan_county,oklahoma,ok
40015,caddo_county,oklahoma,ok
40017,canadian_county,oklahoma,ok
40019,carter_county,oklahoma,ok
40021,cherokee_county,oklahoma,ok
40023,choctaw_county,oklahoma,ok
40025,cimarron_county,oklahoma,ok
40027,cleveland_county,oklahoma,ok
40029,coal_county,oklahoma,ok
40031,comanche_county,oklahoma,ok
40033,cotton_county,oklahoma,ok
40035,craig_county,oklahoma,ok
40037,creek_county,oklahoma,ok
40039,custer_county,oklahoma,ok
40041,delaware_county,oklahoma,ok
40043,dewey_county,oklahoma,ok
40045,ellis_county,oklahoma,ok
40047,garfield_county,oklahoma,ok
40049,garvin_county,oklahoma,ok
40051,grady_county,oklahoma,ok
40053,grant_county,oklahoma,ok
40055,greer_county,oklahoma,ok
40057,harmon_county,oklahoma,ok
40059,harper_county,oklahoma,ok
40061,haskell_county,oklahoma,ok
40063,hughes_county,oklahoma,ok
40065,jackson_county,oklahoma,ok
40067,jefferson_county,oklahoma,ok
40069,johnston_county,oklahoma,ok
40071,kay_county,oklahoma,ok
40073,kingfisher_county,oklahoma,ok
40075,kiowa_county,oklahoma,ok
40077,latimer_county,oklahoma,ok
40079,le_flore_county,oklahoma,ok
40081,lincoln_county,oklahoma,ok
40083,logan_county,oklahoma,ok
40085,love_county,oklahoma,ok
40087,mcclain_county,oklahoma,ok
40089,mccurtain_county,oklahoma,ok
40091,mcintosh_county,oklahoma,ok
40093,major_county,oklahoma,ok
40095,marshall_county,oklahoma,ok
40097,mayes_county,oklahoma,ok
40099,murray_county,oklahoma,ok
40101,muskogee_county,oklahoma,ok
40103,noble_county,oklahoma,ok
40105,nowata_county,oklahoma,ok
40107,okfuskee_county,oklahoma,ok
40109,oklahoma_county,oklahoma,ok
40111,okmulgee_county,oklahoma,ok
40113,osage_county,oklahoma,ok
40115,ottawa_county,oklahoma,ok
40117,pawnee_county,oklahoma,ok
40119,payne_county,oklahoma,ok
40121,pittsburg_county,oklahoma,ok
40123,pontotoc_county,oklahoma,ok
40125,pottawatomie_county,oklahoma,ok
40127,pushmataha_county,oklahoma,ok
40129,roger_mills_county,oklahoma,ok
40131,rogers_county,oklahoma,ok
40133,seminole_county,oklahoma,ok
40135,sequoyah_county,oklahoma,ok
40137,stephens_county,oklahoma,ok
40139,texas_county,oklahoma,ok
40141,tillman_county,oklahoma,ok
40143,tulsa_county,oklahoma,ok
40145,wagoner_county,oklahoma,ok
40147,washington_county,oklahoma,ok
40149,washita_county,oklahoma,ok
40151,woods_county,oklahoma,ok
40153,woodward_county,oklahoma,ok
41000,oregon,oregon,or
41001,baker_county,oregon,or
41003,benton_county,oregon,or
41005,clackamas_county,oregon,or
41007,clatsop_county,oregon,or
41009,columbia_county,oregon,or
41011,coos_county,oregon,or
41013,crook_county,oregon,or
41015,curry_county,oregon,or
41017,deschutes_county,oregon,or
41019,douglas_county,oregon,or
41021,gilliam_county,oregon,or
41023,grant_county,oregon,or
41025,harney_county,oregon,or
41027,hood_river_county,oregon,or
41029,jackson_county,oregon,or
41031,jefferson_county,oregon,or
41033,josephine_county,oregon,or
41035,klamath_county,oregon,or
41037,lake_county,oregon,or
41039,lane_county,oregon,or
41041,lincoln_county,oregon,or
41043,linn_county,oregon,or
41045,malheur_county,oregon,or
41047,marion_county,oregon,or
41049,morrow_county,oregon,or
41051,multnomah_county,oregon,or
41053,polk_county,oregon,or
41055,sherman_county,oregon,or
41057,tillamook_county,oregon,or
41059,umatilla_county,oregon,or
41061,union_county,oregon,or
41063,wallowa_county,oregon,or
41065,wasco_county,oregon,or
41067,washington_county,oregon,or
41069,wheeler_county,oregon,or
41071,yamhill_county,oregon,or
42000,pennsylvania,pennsylvania,pa
42001,adams_county,pennsylvania,pa
42003,allegheny_county,pennsylvania,pa
42005,armstrong_county,pennsylvania,pa
42007,beaver_county,pennsylvania,pa
42009,bedford_county,pennsylvania,pa
42011,berks_county,pennsylvania,pa
42013,blair_county,pennsylvania,pa
42015,bradford_county,pennsylvania,pa
42017,bucks_county,pennsylvania,pa
42019,butler_county,pennsylvania,pa
42021,cambria_county,pennsylvania,pa
42023,cameron_county,pennsylvania,pa
42025,carbon_county,pennsylvania,pa
42027,centre_county,pennsylvania,pa
42029,chester_county,pennsylvania,pa
42031,clarion_county,pennsylvania,pa
42033,clearfield_county,pennsylvania,pa
42035,clinton_county,pennsylvania,pa
42037,columbia_county,pennsylvania,pa
42039,crawford_county,pennsylvania,pa
42041,cumberland_county,pennsylvania,pa
42043,dauphin_county,pennsylvania,pa
42045,delaware_county,pennsylvania,pa
42047,elk_county,pennsylvania,pa
42049,erie_county,pennsylvania,pa
42051,fayette_county,pennsylvania,pa
42053,forest_county,pennsylvania,pa
42055,franklin_county,pennsylvania,pa
42057,fulton_county,pennsylvania,pa
42059,greene_county,pennsylvania,pa
42061,huntingdon_county,pennsylvania,pa
42063,indiana_county,pennsylvania,pa
42065,jefferson_county,pennsylvania,pa
42067,juniata_county,pennsylvania,pa
42069,lackawanna_county,pennsylvania,pa
42071,lancaster_county,pennsylvania,pa
42073,lawrence_county,pennsylvania,pa
42075,lebanon_county,pennsylvania,pa
42077,lehigh_county,pennsylvania,pa
42079,luzerne_county,pennsylvania,pa
42081,lycoming_county,pennsylvania,pa
42083,mc_kean_county,pennsylvania,pa
42085,mercer_county,pennsylvania,pa
42087,mifflin_county,pennsylvania,pa
42089,monroe_county,pennsylvania,pa
42091,montgomery_county,pennsylvania,pa
42093,montour_county,pennsylvania,pa
42095,northampton_county,pennsylvania,pa
42097,northumberland_county,pennsylvania,pa
42099,perry_county,pennsylvania,pa
42101,philadelphia_county,pennsylvania,pa
42103,pike_county,pennsylvania,pa
42105,potter_county,pennsylvania,pa
42107,schuylkill_county,pennsylvania,pa
42109,snyder_county,pennsylvania,pa
42111,somerset_county,pennsylvania,pa
42113,sullivan_county,pennsylvania,pa
42115,susquehanna_county,pennsylvania,pa
42117,tioga_county,pennsylvania,pa
42119,union_county,pennsylvania,pa
42121,venango_county,pennsylvania,pa
42123,warren_county,pennsylvania,pa
42125,washington_county,pennsylvania,pa
42127,wayne_county,pennsylvania,pa
42129,westmoreland_county,pennsylvania,pa
42131,wyoming_county,pennsylvania,pa
42133,york_county,pennsylvania,pa
44000,rhode_island,rhode_island,ri
44001,bristol_county,rhode_island,ri
44003,kent_county,rhode_island,ri
44005,newport_county,rhode_island,ri
44007,providence_county,rhode_island,ri
44009,washington_county,rhode_island,ri
45000,south_carolina,south_carolina,sc
45001,abbeville_county,south_carolina,sc
45003,aiken_county,south_carolina,sc
45005,allendale_county,south_carolina,sc
45007,anderson_county,south_carolina,sc
45009,bamberg_county,south_carolina,sc
45011,barnwell_county,south_carolina,sc
45013,beaufort_county,south_carolina,sc
45015,berkeley_county,south_carolina,sc
45017,calhoun_county,south_carolina,sc
45019,charleston_county,south_carolina,sc
45021,cherokee_county,south_carolina,sc
45023,chester_county,south_carolina,sc
45025,chesterfield_county,south_carolina,sc
45027,clarendon_county,south_carolina,sc
45029,colleton_county,south_carolina,sc
45031,darlington_county,south_carolina,sc
45033,dillon_county,south_carolina,sc
45035,dorchester_county,south_carolina,sc
45037,edgefield_county,south_carolina,sc
45039,fairfield_county,south_carolina,sc
45041,florence_county,south_carolina,sc
45043,georgetown_county,south_carolina,sc
45045,greenville_county,south_carolina,sc
45047,greenwood_county,south_carolina,sc
45049,hampton_county,south_carolina,sc
45051,horry_county,south_carolina,sc
45053,jasper_county,south_carolina,sc
45055,kershaw_county,south_carolina,sc
45057,lancaster_county,south_carolina,sc
45059,laurens_county,south_carolina,sc
45061,lee_county,south_carolina,sc
45063,lexington_county,south_carolina,sc
45065,mccormick_county,south_carolina,sc
45067,marion_county,south_carolina,sc
45069,marlboro_county,south_carolina,sc
45071,newberry_county,south_carolina,sc
45073,oconee_county,south_carolina,sc
45075,orangeburg_county,south_carolina,sc
45077,pickens_county,south_carolina,sc
45079,richland_county,south_carolina,sc
45081,saluda_county,south_carolina,sc
45083,spartanburg_county,south_carolina,sc
45085,sumter_county,south_carolina,sc
45087,union_county,south_carolina,sc
45089,williamsburg_county,south_carolina,sc
45091,york_county,south_carolina,sc
46000,south_dakota,south_dakota,sd
46003,aurora_county,south_dakota,sd
46005,beadle_county,south_dakota,sd
46007,bennett_county,south_dakota,sd
46009,bon_homme_county,south_dakota,sd
46011,brookings_county,south_dakota,sd
46013,brown_county,south_dakota,sd
46015,brule_county,south_dakota,sd
46017,buffalo_county,south_dakota,sd
46019,butte_county,south_dakota,sd
46021,campbell_county,south_dakota,sd
46023,charles_mix_county,south_dakota,sd
46025,clark_county,south_dakota,sd
46027,clay_county,south_dakota,sd
46029,codington_county,south_dakota,sd
46031,corson_county,south_dakota,sd
46033,custer_county,south_dakota,sd
46035,davison_county,south_dakota,sd
46037,day_county,south_dakota,sd
46039,deuel_county,south_dakota,sd
46041,dewey_county,south_dakota,sd
46043,douglas_county,south_dakota,sd
46045,edmunds_county,south_dakota,sd
46047,fall_river_county,south_dakota,sd
46049,faulk_county,south_dakota,sd
46051,grant_county,south_dakota,sd
46053,gregory_county,south_dakota,sd
46055,haakon_county,south_dakota,sd
46057,hamlin_county,south_dakota,sd
46059,hand_county,south_dakota,sd
46061,hanson_county,south_dakota,sd
46063,harding_county,south_dakota,sd
46065,hughes_county,south_dakota,sd
46067,hutchinson_county,south_dakota,sd
46069,hyde_county,south_dakota,sd
46071,jackson_county,south_dakota,sd
46073,jerauld_county,south_dakota,sd
46075,jones_county,south_dakota,sd
46077,kingsbury_county,south_dakota,sd
46079,lake_county,south_dakota,sd
46081,lawrence_county,south_dakota,sd
46083,lincoln_county,south_dakota,sd
46085,lyman_county,south_dakota,sd
46087,mccook_county,south_dakota,sd
46089,mcpherson_county,south_dakota,sd
46091,marshall_county,south_dakota,sd
46093,meade_county,south_dakota,sd
46095,mellette_county,south_dakota,sd
46097,miner_county,south_dakota,sd
46099,minnehaha_county,south_dakota,sd
46101,moody_county,south_dakota,sd
46103,pennington_county,south_dakota,sd
46105,perkins_county,south_dakota,sd
46107,potter_county,south_dakota,sd
46109,roberts_county,south_dakota,sd
46111,sanborn_county,south_dakota,sd
46113,shannon_county,south_dakota,sd
46115,spink_county,south_dakota,sd
46117,stanley_county,south_dakota,sd
46119,sully_county,south_dakota,sd
46121,todd_county,south_dakota,sd
46123,tripp_county,south_dakota,sd
46125,turner_county,south_dakota,sd
46127,union_county,south_dakota,sd
46129,walworth_county,south_dakota,sd
46135,yankton_county,south_dakota,sd
46137,ziebach_county,south_dakota,sd
47000,tennessee,tennessee,tn
47001,anderson_county,tennessee,tn
47003,bedford_county,tennessee,tn
47005,benton_county,tennessee,tn
47007,bledsoe_county,tennessee,tn
47009,blount_county,tennessee,tn
47011,bradley_county,tennessee,tn
47013,campbell_county,tennessee,tn
47015,cannon_county,tennessee,tn
47017,carroll_county,tennessee,tn
47019,carter_county,tennessee,tn
47021,cheatham_county,tennessee,tn
47023,chester_county,tennessee,tn
47025,claiborne_county,tennessee,tn
47027,clay_county,tennessee,tn
47029,cocke_county,tennessee,tn
47031,coffee_county,tennessee,tn
47033,crockett_county,tennessee,tn
47035,cumberland_county,tennessee,tn
47037,davidson_county,tennessee,tn
47039,decatur_county,tennessee,tn
47041,dekalb_county,tennessee,tn
47043,dickson_county,tennessee,tn
47045,dyer_county,tennessee,tn
47047,fayette_county,tennessee,tn
47049,fentress_county,tennessee,tn
47051,franklin_county,tennessee,tn
47053,gibson_county,tennessee,tn
47055,giles_county,tennessee,tn
47057,grainger_county,tennessee,tn
47059,greene_county,tennessee,tn
47061,grundy_county,tennessee,tn
47063,hamblen_county,tennessee,tn
47065,hamilton_county,tennessee,tn
47067,hancock_county,tennessee,tn
47069,hardeman_county,tennessee,tn
47071,hardin_county,tennessee,tn
47073,hawkins_county,tennessee,tn
47075,haywood_county,tennessee,tn
47077,henderson_county,tennessee,tn
47079,henry_county,tennessee,tn
47081,hickman_county,tennessee,tn
47083,houston_county,tennessee,tn
47085,humphreys_county,tennessee,tn
47087,jackson_county,tennessee,tn
47089,jefferson_county,tennessee,tn
47091,johnson_county,tennessee,tn
47093,knox_county,tennessee,tn
47095,lake_county,tennessee,tn
47097,lauderdale_county,tennessee,tn
47099,lawrence_county,tennessee,tn
47101,lewis_county,tennessee,tn
47103,lincoln_county,tennessee,tn
47105,loudon_county,tennessee,tn
47107,mcminn_county,tennessee,tn
47109,mcnairy_county,tennessee,tn
47111,macon_county,tennessee,tn
47113,madison_county,tennessee,tn
47115,marion_county,tennessee,tn
47117,marshall_county,tennessee,tn
47119,maury_county,tennessee,tn
47121,meigs_county,tennessee,tn
47123,monroe_county,tennessee,tn
47125,montgomery_county,tennessee,tn
47127,moore_county,tennessee,tn
47129,morgan_county,tennessee,tn
47131,obion_county,tennessee,tn
47133,overton_county,tennessee,tn
47135,perry_county,tennessee,tn
