fip,perc_coverage,address_median,address_std
13019.csv.xz,62.59073143495254,1.0,0.0
13141.csv.xz,62.730923694779115,1.0,0.0
13279.csv.xz,62.942191544434856,1.0,0.0
01063.csv.xz,63.647566235366604,1.0,0.0
48033.csv.xz,64.55186304128902,1.0,0.07905577066319575
40041.csv.xz,64.97545008183306,1.0,2.1739055083708703
13125.csv.xz,65.21739130434783,1.0,0.0
30091.csv.xz,65.71735626007523,1.0,0.40276932171656515
01017.csv.xz,65.73538856775852,1.0,0.022107884414269093
01047.csv.xz,65.81174660169275,1.0,0.044151011225889776
13069.csv.xz,65.84691054411313,1.0,0.0
13175.csv.xz,65.95972579263068,1.0,0.018024602347862503
13037.csv.xz,66.40625,1.0,0.04103049699311091
13269.csv.xz,66.5954415954416,1.0,0.0
48359.csv.xz,66.60997732426304,1.0,0.3646583999306637
55129.csv.xz,66.65291812744896,1.0,0.0
35021.csv.xz,66.90391459074732,1.0,0.15686354576314626
55119.csv.xz,67.96036333608588,1.0,0.0
30069.csv.xz,68.08510638297872,1.0,0.04908806936738161
01039.csv.xz,68.09749784296808,1.0,0.0
13229.csv.xz,68.59142607174104,1.0,0.0
01065.csv.xz,68.64553314121038,1.0,0.04099597406146764
38083.csv.xz,68.7548942834769,1.0,0.2201458080884181
01099.csv.xz,68.83061049011178,1.0,0.0749989340088295
30093.csv.xz,69.03426791277258,1.0,0.0
55019.csv.xz,69.15054206120489,1.0,0.024402341151929314
30051.csv.xz,69.33621933621934,1.0,0.0
13061.csv.xz,69.40104166666666,1.0,0.0
13007.csv.xz,69.65352449223417,1.0,0.0
30037.csv.xz,69.70021413276231,1.0,0.9224048835683655
30001.csv.xz,69.74774096385542,1.0,0.18800360955977216
48393.csv.xz,69.76998904709748,1.0,0.039652579285907215
13049.csv.xz,69.94978756276554,1.0,0.023505024736113413
38075.csv.xz,70.18779342723005,1.0,0.24663128237909737
13261.csv.xz,70.27127461910071,1.0,0.0
13277.csv.xz,70.43577328396469,1.0,0.0
30011.csv.xz,70.55374592833876,1.0,0.030400895015524093
35011.csv.xz,70.91940056703119,1.0,0.1534261333206956
30041.csv.xz,71.07537688442211,1.0,0.07709411624156237
29125.csv.xz,71.30242825607064,1.0,0.6232536391573383
55011.csv.xz,71.40039447731755,1.0,0.018585562766583217
01011.csv.xz,71.51898734177216,1.0,0.0
21217.csv.xz,71.70172084130019,1.0,0.5512103170028507
49055.csv.xz,71.936,1.0,0.39333418299389206
48355.csv.xz,71.98741007194245,1.0,0.3484400642681061
35053.csv.xz,72.34990201318368,1.0,0.29195989650884574
13271.csv.xz,72.83384301732926,1.0,0.026462806201248166
39159.csv.xz,72.83778119323739,1.0,0.1733200463835904
38023.csv.xz,73.05918524212144,1.0,3.2506492956246564
48443.csv.xz,73.32843497428362,1.0,0.19874672865583493
48109.csv.xz,73.53629976580797,1.0,0.5623638002344479
55091.csv.xz,73.8125,1.0,0.07130662788751095
13055.csv.xz,74.02873869079298,1.0,0.0
13105.csv.xz,74.37442075996293,1.0,0.0
55075.csv.xz,74.74314214463841,1.0,0.011553168717769565
01033.csv.xz,74.84204480183803,1.0,0.013852860582056379
40025.csv.xz,74.87623762376238,1.0,0.17152929242735307
35007.csv.xz,75.08055853920516,1.0,0.6796055316498864
55033.csv.xz,75.26315789473685,1.0,0.1036626122143066
13263.csv.xz,75.56125721616421,1.0,0.0
48045.csv.xz,75.82340574632094,1.0,0.05268010843864854
48123.csv.xz,75.84097859327217,1.0,0.0
13009.csv.xz,75.96153846153845,1.0,0.020896918976428647
38049.csv.xz,76.01328903654485,1.0,0.502952181527663
13181.csv.xz,76.19047619047619,1.0,0.0
13293.csv.xz,76.31252583712278,1.0,0.046561937334511354
48131.csv.xz,76.31428571428572,1.0,0.02736902373171537
35033.csv.xz,76.50551314673451,1.0,0.13559680294189871
13033.csv.xz,76.55154505323293,1.0,0.0
38041.csv.xz,76.64533820840951,1.0,0.5209643203111101
49037.csv.xz,76.78571428571429,1.0,0.8311003054957007
48263.csv.xz,76.80365296803653,1.0,0.1507932088643701
13155.csv.xz,76.89981096408317,1.0,0.03136506582240531
38001.csv.xz,76.9018743109151,1.0,0.059889593575501415
30071.csv.xz,76.92082968156588,1.0,0.12331133110586083
48433.csv.xz,77.14116952155936,1.0,0.07834070048222667
04001.csv.xz,77.46498797566841,1.0,0.10524865145639047
13093.csv.xz,77.9565868263473,1.0,0.0
49027.csv.xz,78.0307510348906,1.0,1.0917266830351129
38047.csv.xz,78.19988310929281,1.0,0.1958512696367455
35015.csv.xz,78.20860142228241,1.0,0.7666549298713191
35006.csv.xz,78.38589981447124,1.0,0.3145675425939593
38043.csv.xz,78.42990654205607,1.0,0.07245432392167879
49001.csv.xz,78.45870594423987,1.0,0.17330604654731083
48447.csv.xz,78.66741321388577,1.0,0.5680384892661875
30103.csv.xz,78.79256965944272,1.0,0.0
48101.csv.xz,78.99427116486314,1.0,0.0
13183.csv.xz,79.01719901719902,1.0,0.0
55123.csv.xz,79.15712939275616,1.0,0.07716345475994132
30045.csv.xz,79.26829268292683,1.0,0.10540921509936386
13275.csv.xz,79.26897844423617,1.0,0.0
13171.csv.xz,79.30434782608695,1.0,0.0
13211.csv.xz,79.4921875,1.0,0.03135735468881152
30059.csv.xz,79.5472597299444,1.0,0.46545948980822877
13011.csv.xz,79.55223880597015,1.0,0.025015639663712997
13031.csv.xz,79.66634760016409,1.0,0.013102435641608366
19071.csv.xz,79.71895176604633,1.0,0.0
13207.csv.xz,79.7455295735901,1.0,0.03597523740167433
38103.csv.xz,79.76338729763387,1.0,0.2613997759665757
38019.csv.xz,79.82289690069577,1.0,0.8768891627649031
48427.csv.xz,79.92539375518099,1.0,0.1387763802440446
01079.csv.xz,79.92551210428306,1.0,0.021589158608567402
30065.csv.xz,80.04561003420753,1.0,0.0
21039.csv.xz,80.05181347150258,1.0,0.0
55121.csv.xz,80.20192070918493,1.0,0.027707309793920974
38029.csv.xz,80.23102310231023,1.0,0.03513640055837255
13147.csv.xz,80.28696194635059,1.0,0.0
55069.csv.xz,80.48883270122208,1.0,0.19222470949517315
48191.csv.xz,80.69607446377984,1.0,0.031678254165549286
13273.csv.xz,80.83067092651757,1.0,0.0
13109.csv.xz,80.94827586206897,1.0,0.0
38037.csv.xz,81.03576751117735,1.0,0.19375918826896685
13099.csv.xz,81.13736483780536,1.0,0.0
01049.csv.xz,81.34928821951722,1.0,0.01126157545820689
30097.csv.xz,81.41560798548095,1.0,0.24004715987780034
13241.csv.xz,81.5653298835705,1.0,0.0
01085.csv.xz,81.63992869875223,1.0,0.033049941562968345
38033.csv.xz,81.82386008744534,1.0,0.2131294224154522
13235.csv.xz,81.83606557377048,1.0,0.02831827358942995
35031.csv.xz,81.83858099444366,1.0,1.7009109907914939
38091.csv.xz,81.89204875217644,1.0,0.15341288724157195
47131.csv.xz,81.93558425392874,1.0,0.2924549148422495
13167.csv.xz,82.02406227883935,1.0,0.029386354969211673
48349.csv.xz,82.09859791949344,1.0,0.551959521705581
30005.csv.xz,82.1945701357466,1.0,0.24637406702888415
01053.csv.xz,82.3778882714244,1.0,0.032639545026369406
48271.csv.xz,82.39031770045385,1.0,0.4143728044741872
20025.csv.xz,82.40437158469945,1.0,0.20713775544144508
38069.csv.xz,82.41308793456032,1.0,0.1552979218979928
38081.csv.xz,82.55813953488372,1.0,0.06857361567669241
48479.csv.xz,82.69324258629072,1.0,0.09860254015236068
38013.csv.xz,82.75139664804469,1.0,0.8626845533742377
48229.csv.xz,82.80533100284029,1.0,0.32319899599403235
19159.csv.xz,82.8538283062645,1.0,0.033473080560931984
38007.csv.xz,82.87292817679558,1.0,0.4365273571584213
19051.csv.xz,82.91586384071933,1.0,0.0
20083.csv.xz,82.96488946684005,1.0,0.42240953777711415
30061.csv.xz,82.9924650161464,1.0,0.9272257261629413
20187.csv.xz,83.05555555555556,1.0,0.5811449837864999
20063.csv.xz,83.09652131308182,1.0,0.04207027213162888
48173.csv.xz,83.12977099236642,1.0,0.060633596938453466
13091.csv.xz,83.24607329842932,1.0,0.027206474358901448
48155.csv.xz,83.33333333333334,1.0,0.4490796707486583
48011.csv.xz,83.35543766578249,1.0,0.04887254762153592
38065.csv.xz,83.35570469798658,1.0,0.6089567610363485
49031.csv.xz,83.39298496778812,1.0,0.26745973027230957
38063.csv.xz,83.52941176470588,1.0,1.9681477314505338
38045.csv.xz,83.62516212710766,1.0,0.5690225668088861
13193.csv.xz,83.6437521164917,1.0,0.02012516524715244
35035.csv.xz,83.65134921530992,1.0,0.9342677605612439
13039.csv.xz,83.76918354818908,1.0,0.0
01069.csv.xz,83.77459749552773,1.0,0.025311720135353828
38095.csv.xz,83.78636146876491,1.0,0.19156487762406602
55135.csv.xz,83.81443298969073,1.0,0.08021379823391514
48177.csv.xz,83.83329977853835,1.0,0.0
55093.csv.xz,83.8850174216028,1.0,0.13229477389221334
08111.csv.xz,83.9041095890411,1.0,3.913918578358504
30003.csv.xz,83.908849433804,1.0,1.1040850052923548
38067.csv.xz,83.91906283280085,1.0,0.9938464707038485
55047.csv.xz,83.93051031487514,1.0,0.020768083903030546
13225.csv.xz,84.11785842615882,1.0,0.04134486608935086
13231.csv.xz,84.12447257383965,1.0,0.0
35037.csv.xz,84.18176139912555,1.0,1.4939044376225894
13145.csv.xz,84.22445738485972,1.0,0.017730384976049767
38009.csv.xz,84.32711525649566,1.0,0.5083884414300452
13251.csv.xz,84.44659567602453,1.0,0.027650059135463215
13233.csv.xz,84.45134575569358,1.0,0.06643678556867672
48087.csv.xz,84.5020098258151,1.0,0.11744738270534372
48461.csv.xz,84.5809722636445,1.0,0.3766827869669817
30007.csv.xz,84.58710407239819,1.0,0.2085684379721803
20185.csv.xz,84.60361187633914,1.0,0.21320844921081566
55021.csv.xz,84.61591220850481,1.0,0.11352057752074408
48417.csv.xz,84.68286099865048,1.0,0.833344089906771
48103.csv.xz,84.68406593406593,1.0,0.1666959459066053
40053.csv.xz,84.68536770280515,1.0,0.13402207024654827
20017.csv.xz,84.74725274725274,1.0,0.5554455122448937
49023.csv.xz,84.85612266330604,1.0,0.6858180195424495
01015.csv.xz,84.86270530788256,1.0,0.017289629853882396
38021.csv.xz,84.89046391752578,1.0,0.8296651953956389
48371.csv.xz,84.94234379190131,1.0,0.3355221397906817
56011.csv.xz,84.9435998038254,1.0,1.1059958234286635
56041.csv.xz,85.02036067481093,1.0,0.1964701355594141
20065.csv.xz,85.05013673655424,1.0,0.13527146226970213
48301.csv.xz,85.08403361344537,1.0,0.17298571146798802
20125.csv.xz,85.17951948168812,1.0,0.32611872999520847
01025.csv.xz,85.27907493884813,1.0,0.016150052770383644
48043.csv.xz,85.29605263157895,1.0,1.7196052061447182
13023.csv.xz,85.33975387907972,1.0,0.03542180338150281
48297.csv.xz,85.42238487343703,1.0,0.06270885291907664
13179.csv.xz,85.47493965639642,1.0,0.012889552160934587
48047.csv.xz,85.66615620214395,1.0,0.1378689619953502
30053.csv.xz,85.68250633380708,1.0,0.039833721254609544
38051.csv.xz,85.70887035633056,1.0,0.31466992622797346
13285.csv.xz,85.74908647990256,1.0,0.021761422718330592
13017.csv.xz,85.75498575498575,1.0,0.04522148010820384
48437.csv.xz,85.91869180104474,1.0,0.03636000510803892
35003.csv.xz,85.97633136094674,1.0,0.25958067274682584
38027.csv.xz,86.06027987082885,1.0,0.6174439914457375
20071.csv.xz,86.11111111111111,1.0,0.0
48377.csv.xz,86.11883252258514,1.0,1.2953599193027092
20075.csv.xz,86.15145228215768,1.0,1.1059852876096719
20195.csv.xz,86.15323224261772,1.0,2.6228486353226734
20089.csv.xz,86.22222222222223,1.0,0.5189528783593622
48239.csv.xz,86.31229235880399,1.0,0.0620789310007996
38005.csv.xz,86.31993006993007,1.0,1.9176245843734896
38039.csv.xz,86.55886811520969,1.0,1.1397531050111849
35025.csv.xz,86.69593587626375,1.0,5.005547304066575
08115.csv.xz,86.76470588235294,1.0,0.6287911301548252
35047.csv.xz,86.82445759368836,1.0,0.0674130296235115
48285.csv.xz,86.90631402495809,1.0,0.014641115812672398
48205.csv.xz,87.07504810776139,1.0,1.121895896732297
48421.csv.xz,87.11264141662568,1.0,0.7336181912364407
38055.csv.xz,87.16547725245317,1.0,0.9412322337014543
30077.csv.xz,87.1697357886309,1.0,0.9559289122768279
01061.csv.xz,87.17714980249166,1.0,0.026405080233344362
20101.csv.xz,87.2713972201902,1.0,0.8400091596340545
55117.csv.xz,87.28980322003578,1.0,0.007158029253536682
01095.csv.xz,87.33957956066452,1.0,0.03289163476404644
38011.csv.xz,87.36044657097288,1.0,1.3482235707547512
35017.csv.xz,87.47493808232103,1.0,0.5461980674455739
23021.csv.xz,87.53409936347855,1.0,0.1159779784802403
19091.csv.xz,87.59353125754285,1.0,0.0
01057.csv.xz,87.59407069555301,1.0,0.01613743060919757
30043.csv.xz,87.62111593718677,1.0,0.1645008851481885
48069.csv.xz,87.65196662693683,1.0,0.23404041494840616
01051.csv.xz,87.66685467193082,1.0,0.020711213492977908
30107.csv.xz,87.71444382955174,1.0,0.2506514635954857
48183.csv.xz,87.72797362684108,1.0,1.2430471156167604
13025.csv.xz,87.78097982708934,1.0,0.0
20093.csv.xz,87.79093507554103,1.0,1.067480098319292
38003.csv.xz,87.91312559017942,1.0,0.10203726008078988
20199.csv.xz,87.95539033457248,1.0,0.46358500650698314
01021.csv.xz,88.06899856252994,1.0,0.04855976320339523
01013.csv.xz,88.10310641110377,1.0,0.027392971827987157
01009.csv.xz,88.14246575342466,1.0,0.047310025949707034
13095.csv.xz,88.14728353140917,1.0,0.010972460765773608
19173.csv.xz,88.1847680855125,1.0,0.07502499989098504
01067.csv.xz,88.22296730930428,1.0,0.02669753047052734
20081.csv.xz,88.37209302325581,1.0,0.3901762991448309
38073.csv.xz,88.3866710656549,1.0,0.15863689334349132
30079.csv.xz,88.39378238341969,1.0,0.0
38099.csv.xz,88.43972662498182,1.0,0.15735217106834165
20141.csv.xz,88.48257990210193,1.0,0.5943659320446785
48311.csv.xz,88.51391355831854,1.0,0.036588070238011236
48115.csv.xz,88.51923076923077,1.0,0.27964535528738266
35039.csv.xz,88.56013089719117,1.0,0.6767576957598082
55027.csv.xz,88.5816347972263,1.0,0.1655513940679838
20165.csv.xz,88.62629246676515,1.0,1.1465714242573526
35019.csv.xz,88.6381736129546,1.0,0.8277736251040867
48211.csv.xz,88.73971416197489,1.0,0.11494737085059985
20023.csv.xz,88.75918720276697,1.0,0.6434320106865903
35023.csv.xz,88.75979465009458,1.0,0.2578877424237987
30087.csv.xz,88.80377136122569,1.0,0.16071100853047435
38093.csv.xz,88.83707651313286,1.0,0.2895893092401726
46083.csv.xz,88.93348623853211,1.0,0.6676777780246227
48153.csv.xz,88.97616468039004,1.0,0.1260688785175397
13159.csv.xz,88.98793917147351,1.0,0.024278565913544745
48243.csv.xz,89.00316455696202,1.0,0.3807488177408323
48065.csv.xz,89.14405010438414,1.0,0.1583744025737684
40007.csv.xz,89.15692007797271,1.0,0.8641929450384079
13029.csv.xz,89.17748917748918,1.0,0.0
48295.csv.xz,89.18000970402717,1.0,0.14608686259805756
30099.csv.xz,89.2233009708738,1.0,0.5326898604864834
20203.csv.xz,89.24218335983042,1.0,0.912061843352978
48283.csv.xz,89.3034238488784,1.0,1.3864451119455596
48197.csv.xz,89.32384341637011,1.0,1.1880105968807189
48299.csv.xz,89.33110367892976,1.0,1.3041617615150736
48369.csv.xz,89.41877794336811,1.0,0.15003468252377186
13137.csv.xz,89.50727218759276,1.0,0.0
08011.csv.xz,89.54093705631803,1.0,0.5977791596254532
47171.csv.xz,89.57133717210493,1.0,2.3705635562716916
30105.csv.xz,89.59457376291043,1.0,0.9456858015771642
40045.csv.xz,89.59810874704492,1.0,0.7591416293317088
20135.csv.xz,89.66055403823644,1.0,0.8623515087797902
13161.csv.xz,89.67764060356653,1.0,0.019559025296349224
20147.csv.xz,89.7170971709717,1.0,0.8052007829942103
20137.csv.xz,89.78641840087623,1.0,0.5530727336441764
01077.csv.xz,89.8254327660507,1.0,0.01803559157392402
40059.csv.xz,89.83115886415963,1.0,0.14049992331686806
29013.csv.xz,89.849730649277,1.0,0.077447732347588
18019.csv.xz,89.85115661736822,1.0,1.5904919418061805
13281.csv.xz,89.91776903825527,1.0,0.0
40127.csv.xz,89.93795521985433,1.0,0.3043404905219708
30055.csv.xz,89.94234465086483,1.0,0.9235718930328505
13237.csv.xz,89.95215311004785,1.0,0.05955758818813722
05111.csv.xz,90.03285870755751,1.0,0.15132511669261703
48151.csv.xz,90.04651162790698,1.0,0.2418358449303205
38031.csv.xz,90.05775577557755,1.0,0.6992306686380926
20163.csv.xz,90.09054325955734,1.0,0.8091540193939807
37095.csv.xz,90.11678200692042,1.0,0.08050323877262279
30083.csv.xz,90.17349915553508,1.0,0.609473014911732
56013.csv.xz,90.25175892175977,1.0,0.17274612668293854
30015.csv.xz,90.26894865525672,1.0,0.3164127796819437
30039.csv.xz,90.29649595687331,1.0,0.3656254130081901
13197.csv.xz,90.30969030969031,1.0,0.04074564067670233
55055.csv.xz,90.34799737360473,1.0,0.024959080591969836
30109.csv.xz,90.43250327653998,1.0,0.0
04012.csv.xz,90.53995367689636,1.0,0.684736973483764
20201.csv.xz,90.56072743017968,1.0,0.6428862497891737
20029.csv.xz,90.65538350738207,1.0,0.8658857046428178
30025.csv.xz,90.73655671034795,1.0,0.2322601688879572
20049.csv.xz,90.78498293515358,1.0,0.1042713000821291
49025.csv.xz,90.79806275005265,1.0,1.050095117252313
48193.csv.xz,90.83191850594228,1.0,0.17649555423176255
30089.csv.xz,90.85420393559929,1.0,0.5500790372191882
13205.csv.xz,90.85689985115883,1.0,0.04047929095908246
20117.csv.xz,90.85843373493975,1.0,0.6440794151638889
13115.csv.xz,90.88036676785825,1.0,0.016513705410214418
20157.csv.xz,90.90681362725451,1.0,0.016602227504272978
01045.csv.xz,90.94060760879482,1.0,0.022397664207237374
05039.csv.xz,90.96968393893786,1.0,0.21081948265400613
20109.csv.xz,91.01687186502508,1.0,0.6311427397134961
05073.csv.xz,91.03273397879207,1.0,0.09011541821076334
48275.csv.xz,91.04781281790437,1.0,0.285488396893097
49009.csv.xz,91.05538922155688,1.0,0.6394296018968006
48097.csv.xz,91.06570512820514,1.0,0.009380681429944686
18123.csv.xz,91.08200810726535,1.0,0.05552103424729841
05109.csv.xz,91.09257916364515,1.0,0.47611900599842866
48195.csv.xz,91.10844097326525,1.0,0.5289029360086788
56001.csv.xz,91.1173885750157,1.0,3.0543428930261998
01055.csv.xz,91.16318464144551,1.0,0.013631857824684285
13253.csv.xz,91.18710950345282,1.0,0.04247054383495229
49015.csv.xz,91.22304328155633,1.0,2.4293166430165365
30073.csv.xz,91.2328028055031,1.0,0.9746085951430434
48075.csv.xz,91.24551228942282,1.0,0.9822711374976719
48317.csv.xz,91.2578055307761,1.0,0.3612426540883272
20031.csv.xz,91.44331613118028,1.0,0.8723083588729984
29165.csv.xz,91.54028436018957,1.0,0.24196418878089088
55127.csv.xz,91.60982518916099,1.0,0.08699203247939695
48111.csv.xz,91.62995594713657,1.0,1.3732998377828771
35045.csv.xz,91.63349510151407,1.0,2.489839820543638
48507.csv.xz,91.64478764478764,1.0,1.9105984527110356
42051.csv.xz,91.66293142088749,1.0,0.29924767225654875
38077.csv.xz,91.66367229608336,1.0,0.08405710030959625
48207.csv.xz,91.66846535721994,1.0,0.62441957216033
38071.csv.xz,91.74237288135593,1.0,2.464074106899543
20145.csv.xz,91.79016701952482,1.0,1.0498510631125901
13199.csv.xz,91.87510781438675,1.0,0.023735630650308346
30085.csv.xz,91.91996921893035,1.0,0.04340531841579905
48127.csv.xz,91.93150008233162,1.0,1.1164082485501057
48003.csv.xz,91.93899782135077,1.0,0.19491406554363574
55015.csv.xz,91.94871441373131,1.0,0.46433640914365265
01043.csv.xz,92.00341977771444,1.0,0.013633124588562986
48389.csv.xz,92.01504411977433,1.0,0.5776600019287076
23029.csv.xz,92.02326957207652,1.0,0.05764922451542283
47095.csv.xz,92.02621518296013,1.0,0.05448944932664317
20181.csv.xz,92.07119741100324,1.0,0.14149704866077112
13311.csv.xz,92.1031746031746,1.0,0.0
48475.csv.xz,92.10845811412383,1.0,0.25146555065186316
13087.csv.xz,92.12718689252985,1.0,0.012277565688451751
38097.csv.xz,92.13364347642208,1.0,1.4917534332304536
48483.csv.xz,92.14230867673406,1.0,0.2580436680429822
49039.csv.xz,92.26035256075936,1.0,0.8446202692242136
13079.csv.xz,92.27033589639821,1.0,0.0
40093.csv.xz,92.28503038114528,1.0,1.1136247025463026
23003.csv.xz,92.29432716532014,1.0,0.2885838959514477
13149.csv.xz,92.32303090727817,1.0,0.01897632283220079
30057.csv.xz,92.3239224354466,1.0,2.469655378374702
13015.csv.xz,92.32957913455839,1.0,0.03672151580556141
13257.csv.xz,92.37398798641942,1.0,0.016815630667722688
05061.csv.xz,92.46225577264654,1.0,0.9401445936593916
40019.csv.xz,92.48300913991095,1.0,3.1219957070492628
20069.csv.xz,92.4953095684803,1.0,0.24352642443922287
55039.csv.xz,92.505487613672,1.0,0.022963594956702693
18101.csv.xz,92.52277725416273,1.0,0.6470087892206393
08053.csv.xz,92.5233644859813,1.0,0.0881794776004153
20053.csv.xz,92.5397190881879,1.0,1.0541769763471394
20129.csv.xz,92.54526091586794,1.0,0.91905374301601
49019.csv.xz,92.55663430420712,1.0,0.27873602321236574
48181.csv.xz,92.569377748572,1.0,0.04403554035560081
01083.csv.xz,92.6111458985598,1.0,0.012037131552238688
48165.csv.xz,92.6262767594795,1.0,0.3860544754044904
13195.csv.xz,92.67354432593112,1.0,0.019427549429082026
08065.csv.xz,92.6797385620915,1.0,0.16076466347860116
48163.csv.xz,92.69369074861066,1.0,0.013280317881493265
20019.csv.xz,92.72220501703313,1.0,0.4977726899908639
48331.csv.xz,92.8125,1.0,0.2991863140237814
38057.csv.xz,92.84770399735713,1.0,2.4958578668891667
30009.csv.xz,92.85976729944888,1.0,0.30005128239873763
20123.csv.xz,92.87974683544303,1.0,0.7589035562804642
19093.csv.xz,92.88607594936708,1.0,0.5074543920577805
13177.csv.xz,92.9414384324204,1.0,0.0
13083.csv.xz,93.00492610837439,1.0,0.016275769175423182
13071.csv.xz,93.02984319676277,1.0,0.0
19185.csv.xz,93.05666400638468,1.0,0.0
04017.csv.xz,93.07339104252917,1.0,2.443503651430261
30101.csv.xz,93.0797675647121,1.0,3.0630709248735113
13119.csv.xz,93.10500905250453,1.0,0.03368264576525508
40113.csv.xz,93.12270252663906,1.0,0.21911273896928227
05013.csv.xz,93.1426167437947,1.0,0.8102282637226784
48335.csv.xz,93.19371727748691,1.0,0.2927762680939133
20167.csv.xz,93.25301204819277,1.0,0.9433935857683402
13221.csv.xz,93.27493642271828,1.0,0.042640084341833175
48025.csv.xz,93.29838481156135,1.0,0.02464818950713902
30017.csv.xz,93.30787113915643,1.0,0.41092446795866894
04009.csv.xz,93.32003192338388,1.0,0.23944667690570787
29047.csv.xz,93.35481042337825,1.0,0.10758746715071864
20073.csv.xz,93.37460264346662,1.0,0.3385793697385621
29135.csv.xz,93.38137176407793,1.0,0.04310899727599208
30019.csv.xz,93.41279799247178,1.0,0.09709023308842898
20115.csv.xz,93.41387373343726,1.0,0.10428581106721475
48409.csv.xz,93.46436753888821,1.0,0.05388876723858106
20033.csv.xz,93.4742075823493,1.0,0.044676645631583335
48113.csv.xz,93.52759063245321,1.0,0.3952590956739843
01115.csv.xz,93.56192054695188,1.0,0.03156756675551948
20159.csv.xz,93.57844798373432,1.0,0.07965731664057724
30095.csv.xz,93.58528095474888,1.0,0.4063177948918259
01117.csv.xz,93.61849341801796,1.0,0.025383649007663486
48333.csv.xz,93.6279926335175,1.0,0.6830837113090811
05147.csv.xz,93.63086936308693,1.0,0.18016413288636193
40003.csv.xz,93.72453137734311,1.0,0.3383534128173394
05127.csv.xz,93.7250584835558,1.0,0.6827275745931354
01097.csv.xz,93.73743086978381,1.0,0.03090949919189558
49017.csv.xz,93.73918685121107,1.0,0.22581935337973127
20207.csv.xz,93.74167776298269,1.0,0.13873266241522908
19161.csv.xz,93.76476145488898,1.0,0.06983264965683429
48129.csv.xz,93.79061371841155,1.0,1.0133967842444218
37111.csv.xz,93.80599922088041,1.0,0.802082280952747
38079.csv.xz,93.82029906047373,1.0,2.755994103778691
13131.csv.xz,93.82165605095541,1.0,0.013028832135451886
19003.csv.xz,93.82570162481537,1.0,0.08881122459454925
48023.csv.xz,93.82642409782285,1.0,0.6118300079511817
20105.csv.xz,93.8312894834634,1.0,0.777623064318093
19063.csv.xz,93.85290889132821,1.0,1.724938667414236
05067.csv.xz,93.86309134510573,1.0,1.494152660360077
19047.csv.xz,93.90766902119071,1.0,1.5551323182930097
20013.csv.xz,93.93985885240872,1.0,0.26606943246799963
49033.csv.xz,93.96131699394655,1.0,0.14764383565745223
04011.csv.xz,93.97129186602871,1.0,0.5868779610722539
20131.csv.xz,93.97444751381215,1.0,0.0
13127.csv.xz,94.00812967330758,1.0,0.007306475383696614
20067.csv.xz,94.01041666666666,1.0,1.9679770653660589
30035.csv.xz,94.04828747894442,1.0,0.7250026363944356
20003.csv.xz,94.05165114309906,1.0,0.12844123278060585
05101.csv.xz,94.05509908168197,1.0,0.37001887098610686
30067.csv.xz,94.14422395464209,1.0,1.3571048204218024
20095.csv.xz,94.16371433898937,1.0,0.540353246490866
36041.csv.xz,94.1728452270621,1.0,0.4651809447803183
13129.csv.xz,94.22531580304202,1.0,0.02701222625756517
48273.csv.xz,94.24048174048174,1.0,0.12456299752386717
20127.csv.xz,94.29286039108685,1.0,1.4181028387000238
05081.csv.xz,94.29522224863322,1.0,0.5655864157953845
05041.csv.xz,94.3016087806345,1.0,0.4121529627107974
48057.csv.xz,94.3072934280239,1.0,0.529416748456024
35051.csv.xz,94.3605042825522,1.0,2.7943919386823852
48391.csv.xz,94.3976917528252,1.0,0.13382110298912145
48315.csv.xz,94.46874559051784,1.0,0.22517150490506538
05097.csv.xz,94.46975449253353,1.0,0.9143698841184776
30021.csv.xz,94.50619923044036,1.0,3.1808070222957663
55113.csv.xz,94.53022768908662,1.0,0.031129704040895833
30081.csv.xz,94.56492116021023,1.0,0.8058830243859649
37177.csv.xz,94.57810911555406,1.0,0.10547147274569574
05129.csv.xz,94.6069066862601,1.0,0.06595280409638907
49047.csv.xz,94.66883076346838,1.0,1.969457777957194
55133.csv.xz,94.6713291571622,1.0,0.08194186139850401
24039.csv.xz,94.67807660961695,1.0,0.29205378680114813
13133.csv.xz,94.68367218083091,1.0,0.011549315477920617
20171.csv.xz,94.68760441029069,1.0,0.25194049328948287
49013.csv.xz,94.69332346044675,1.0,0.12103962236346698
23025.csv.xz,94.704644764525,1.0,0.06995361649300283
19085.csv.xz,94.71068512602059,1.0,0.2664773541635269
01103.csv.xz,94.71416086550342,1.0,0.020338235396698053
08113.csv.xz,94.72537731445463,1.0,3.318475985031385
05099.csv.xz,94.73684210526315,1.0,0.38858825365797495
20139.csv.xz,94.74408997016296,1.0,0.902700155134335
29097.csv.xz,94.746100318183,1.0,1.5152288281433088
35027.csv.xz,94.75716412355787,1.0,1.983471518478913
01073.csv.xz,94.78032015710991,1.0,0.025148631579623375
05133.csv.xz,94.78460948485235,1.0,0.4727104553028935
48117.csv.xz,94.80133238163216,1.0,0.12446753803033384
35049.csv.xz,94.80241816573283,1.0,7.210812816994444
08033.csv.xz,94.84893511639424,1.0,0.32171542819112436
30027.csv.xz,94.89011729809896,1.0,0.1516484447720769
05047.csv.xz,94.89137448913745,1.0,0.27320118276182526
39121.csv.xz,94.8990435706695,1.0,3.9618701459581347
05117.csv.xz,94.90114464099896,1.0,0.8128653911793925
19151.csv.xz,94.90658800393314,1.0,0.014396315014973888
